game_id,label,fold,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,matchup___h_wr_past_3_seasons,rankings___h__dave_or_wtddvoa,rankings___h__defensedvoa,rankings___h__estim_winrate,rankings___h__offensedvoa,rankings___h__s_t_dvoa,rankings___v__dave_or_wtddvoa,rankings___v__defensedvoa,rankings___v__estim_winrate,rankings___v__offensedvoa,rankings___v__s_t_dvoa,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_ytd,time_date___week_id,travel___h_days_since_last_game,travel___h_travel_from_last_game_decay,travel___v_days_since_last_game,travel___v_home_body_time,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,weather___humidity_pct,weather___temperature,weather___wind_chill,weather___wind_mph
200811160mia,1,4,0.6,0.5555555555555556,0.25,0.25,0.2222222222222222,0.0,10.1,-0.5,0.5444444444444445,15.3,-8.2,-31.8,4.4,0.25555555555555554,-27.5,1.0,0.24,0.24,0.5555555555555556,0.24,0.24,0.2222222222222222,11.0,7.0,0.0,7.0,10.0,43.58750951845037,3.0,39.0,67.0,67.0,11.0
200811230dal,1,2,0.75,0.6,0.25,0.25,0.3,0.5,-9.5,4.9,0.44000000000000006,5.9,-6.4,-13.1,4.5,0.4,-14.3,7.1,0.7037037037037037,0.7037037037037037,0.6,0.3076923076923077,0.3076923076923077,0.3,12.0,7.0,20.94474926949473,7.0,10.0,25.937102844076488,2.0,60.0,64.0,64.0,0.0
200911010rav,1,0,0.6666666666666666,0.5,1.0,1.0,1.0,0.5,25.2,-5.9,0.8166666666666668,25.2,-3.2,23.6,-20.4,0.9166666666666666,17.1,-2.8,0.64,0.5121951219512195,0.5,0.6363636363636364,0.5526315789473685,1.0,8.0,14.0,1.705094293090572,13.0,11.0,5.550668128105266,0.0,75.0,56.0,56.0,8.0
201010240car,1,4,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,-32.9,-10.0,0.16,-49.1,-3.2,-10.1,-6.8,0.48333333333333334,-13.1,-1.9,0.38095238095238093,0.5263157894736842,0.0,0.4090909090909091,0.42105263157894735,0.16666666666666666,7.0,14.0,0.0,7.0,10.0,41.6077703105718,3.0,57.0,75.0,75.0,9.0
201011140sfo,1,2,0.3333333333333333,0.14285714285714285,0.0,0.0,0.5,1.0,-0.4,-3.3,0.5625,-7.2,-0.3,-16.2,0.5,0.4,-14.1,-3.5,0.4166666666666667,0.425,0.25,0.20833333333333334,0.175,0.5,10.0,14.0,11.91673715645904,14.0,15.0,3.123526915568724,0.0,50.0,74.0,74.0,5.0
201210070was,0,2,0.0,0.5,1.0,1.0,1.0,0.5,-9.7,12.9,0.3,15.4,-15.8,26.5,-7.7,0.825,16.2,5.9,0.35,0.3611111111111111,0.5,0.6666666666666666,0.7105263157894737,1.0,5.0,7.0,12.300593938286069,7.0,13.0,9.127977359853608,0.0,77.0,52.0,52.0,3.0
201210140atl,1,0,1.0,1.0,0.0,0.0,0.25,0.5,27.0,-9.9,0.82,14.9,4.4,-21.6,21.5,0.225,-0.1,-9.7,0.6818181818181818,0.717948717948718,1.0,0.45,0.4722222222222222,0.25,6.0,7.0,9.127977359853608,14.0,10.0,2.082017791255509,0.0,0.0,68.0,68.0,0.0
201312080gnb,1,3,0.5833333333333334,0.4583333333333333,0.25,0.16666666666666666,0.25,1.0,-9.1,15.3,0.44166666666666665,11.7,-1.9,-13.3,15.5,0.43333333333333335,6.0,-0.8,0.5833333333333334,0.6914893617021277,0.4583333333333333,0.5666666666666667,0.574468085106383,0.25,14.0,10.0,2.009527288518418,7.0,13.0,8.715583531955852,-1.0,80.0,9.0,-1.0,6.0
201610090dal,1,0,0.5,0.75,0.5,0.5,0.5,0.5,5.2,7.3,0.675,20.9,-1.2,6.1,-8.4,0.55,2.6,-2.9,0.35,0.5263157894736842,0.75,0.6666666666666666,0.6447368421052632,0.5,5.0,7.0,25.309032936420145,10.0,16.0,5.182566265756285,-1.0,0.0,68.0,68.0,0.0
201711260atl,1,0,0.5,0.6,0.25,0.2,0.4,0.25,1.3,6.8,0.52,10.3,-1.1,-16.8,10.6,0.36,-1.8,-3.1,0.6551724137931034,0.6,0.6,0.5,0.4523809523809524,0.4,12.0,6.0,40.376745193242094,7.0,13.0,8.838293557904723,0.0,0.0,68.0,68.0,0.0
201711260cin,1,1,0.5,0.4,0.0,0.0,0.0,1.0,-9.2,-3.1,0.44000000000000006,-11.3,-1.8,-26.1,-2.9,0.22999999999999998,-25.1,-5.2,0.40384615384615385,0.5232558139534884,0.4,0.038461538461538464,0.09523809523809523,0.0,12.0,7.0,20.51426513994834,7.0,13.0,3.7076221039501935,0.0,0.0,46.0,46.0,3.0
200810130cle,1,4,0.0,0.25,1.0,1.0,1.0,0.5,-20.2,6.3,0.45,-24.7,6.2,36.5,-12.4,1.1,41.1,3.2,0.55,0.55,0.25,0.75,0.75,1.0,6.0,15.0,0.25761838080787847,8.0,21.0,5.48434365381499,0.0,87.0,71.0,71.0,0.0
200811020clt,1,4,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.0,7.4,2.7,0.6714285714285715,10.4,-0.7,-8.1,10.7,0.5714285714285714,-3.5,5.9,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.8846153846153846,0.8846153846153846,0.7142857142857143,9.0,6.0,3.644666464384907,7.0,20.0,15.08068289909742,0.0,0.0,68.0,68.0,0.0
200910180pit,1,0,1.0,0.6,0.3333333333333333,0.3333333333333333,0.2,1.0,15.1,10.8,0.62,26.0,-2.6,-21.8,15.2,0.3,-21.4,10.4,0.75,0.6829268292682927,0.6,0.23809523809523808,0.40540540540540543,0.2,6.0,7.0,3.572668801022551,7.0,13.0,2.6318222010234638,0.0,77.0,41.0,41.0,9.0
200912130tam,0,0,0.2,0.09090909090909091,0.5,0.5,0.5,0.5,-29.6,15.1,0.26666666666666666,-15.0,0.7,-0.1,-12.8,0.5083333333333333,-11.5,2.7,0.35714285714285715,0.4222222222222222,0.08333333333333333,0.5357142857142857,0.4318181818181818,0.5,14.0,7.0,7.435510426493936,10.0,13.0,5.8758048833599785,0.0,94.0,73.0,73.0,5.0
201010100rav,1,3,1.0,0.75,0.5,0.5,0.5,1.0,17.8,-10.9,0.6,-1.6,-0.7,-12.0,16.3,0.35,4.3,-3.6,0.5909090909090909,0.6341463414634146,0.75,0.5,0.5,0.5,5.0,7.0,3.5886540143346273,7.0,11.0,10.614931705903707,1.0,40.0,67.0,67.0,6.0
201011140chi,1,1,0.5,0.625,0.0,0.0,0.375,0.5,-21.8,-3.5,0.35,-29.2,5.8,-7.8,2.3,0.4875,-5.9,-0.1,0.5,0.525,0.625,0.6153846153846154,0.6046511627906976,0.375,10.0,7.0,8.417684427976617,7.0,12.0,6.4425875995363935,0.0,57.0,44.0,44.0,22.0
201011280clt,0,1,1.0,0.6,0.25,0.2,0.5,0.5,11.7,2.3,0.5900000000000001,18.6,-4.3,18.0,-11.2,0.63,19.3,-14.7,0.7586206896551724,0.7391304347826086,0.6,0.6666666666666666,0.6,0.5,12.0,7.0,15.08068289909742,6.0,18.0,31.732156395775743,3.0,0.0,68.0,68.0,0.0
201111060rai,0,2,0.5,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.8,0.0,9.4,0.6285714285714287,8.5,1.2,-22.0,9.4,0.41428571428571426,-13.2,0.7,0.5217391304347826,0.4358974358974359,0.5714285714285714,0.2608695652173913,0.358974358974359,0.2857142857142857,9.0,14.0,0.0,7.0,14.0,17.295681034350757,-1.0,50.0,62.0,62.0,5.0
201212020mia,0,0,0.6,0.45454545454545453,0.5,0.6,0.7,0.0,-7.6,-2.6,0.5181818181818182,-10.1,1.8,41.7,2.7,0.890909090909091,35.2,7.5,0.4074074074074074,0.4186046511627907,0.45454545454545453,0.7666666666666667,0.7872340425531915,0.7272727272727273,13.0,7.0,0.0,10.0,13.0,5.916873483651146,0.0,66.0,77.0,77.0,18.0
201311030dal,1,3,0.75,0.5,0.0,0.0,0.0,0.5,12.2,2.1,0.625,6.7,7.3,-13.9,8.9,0.4428571428571429,-10.4,5.7,0.5,0.5,0.5,0.4583333333333333,0.35,0.14285714285714285,9.0,7.0,17.009852270281492,7.0,12.0,12.81338531421342,0.0,0.0,68.0,68.0,0.0
201311210atl,0,0,0.4,0.2,0.5,0.5,0.8,0.2,-15.0,14.9,0.48,4.1,-1.2,26.2,-6.8,0.75,20.1,-1.6,0.5714285714285714,0.5777777777777777,0.2,0.5769230769230769,0.6590909090909091,0.8,12.0,4.0,6.0856093645419,4.0,20.0,6.837996272373936,1.0,0.0,68.0,68.0,0.0
201410300car,0,4,0.5,0.4375,0.0,0.0,0.42857142857142855,0.75,-14.7,11.1,0.425,-2.7,-1.0,5.9,13.7,0.5857142857142856,18.0,1.2,0.62,0.5487804878048781,0.4375,0.6,0.5365853658536586,0.42857142857142855,9.0,4.0,0.0,4.0,20.0,10.629567234318609,1.0,42.0,58.0,58.0,3.0
200810120atl,1,4,1.0,0.6,0.6666666666666666,0.6666666666666666,0.6,0.5,-6.7,15.8,0.5,17.4,4.2,9.9,-11.9,0.64,-2.3,4.8,0.3333333333333333,0.3333333333333333,0.6,0.47619047619047616,0.47619047619047616,0.6,6.0,7.0,11.350108395099134,7.0,12.0,8.688379687467627,0.0,0.0,68.0,68.0,0.0
200811300cle,0,3,0.16666666666666666,0.36363636363636365,0.5,0.6666666666666666,0.6363636363636364,0.5,-11.5,11.2,0.41818181818181815,-7.3,5.7,13.0,6.7,0.6272727272727273,18.0,-0.5,0.5185185185185185,0.5185185185185185,0.36363636363636365,0.7142857142857143,0.7142857142857143,0.6363636363636364,13.0,7.0,0.0,7.0,13.0,36.47832234769714,3.0,90.0,36.0,27.0,15.0
201010170pit,1,4,0.5,0.75,0.0,0.0,0.2,0.75,25.9,-25.0,0.85,-3.3,3.6,-14.3,5.3,0.44000000000000006,-5.7,-0.8,0.6,0.6923076923076923,0.75,0.2857142857142857,0.2702702702702703,0.2,6.0,14.0,0.0,7.0,13.0,1.9892098294800242,0.0,48.0,61.0,61.0,13.0
201110300sfo,1,4,0.6666666666666666,0.8333333333333334,0.5,0.5,0.5,0.5,21.2,-10.6,0.8166666666666668,4.0,12.9,-9.9,1.3,0.4666666666666666,-8.9,-1.7,0.5,0.5,0.8333333333333334,0.36363636363636365,0.34210526315789475,0.5,8.0,14.0,3.841219030558177,7.0,16.0,40.86304163836684,-3.0,68.0,67.0,67.0,5.0
201311100crd,1,2,0.75,0.5,0.25,0.25,0.25,0.5,3.8,-19.1,0.6375,-16.5,0.0,-23.5,-2.1,0.4,-11.9,-12.8,0.375,0.425,0.5,0.5769230769230769,0.5909090909090909,0.25,10.0,14.0,0.0,7.0,15.0,17.284262782002013,-1.0,0.0,68.0,68.0,0.0
201312080den,1,3,1.0,0.8333333333333334,0.5,0.5,0.4166666666666667,0.0,28.3,0.7,0.8833333333333333,32.6,0.1,-9.0,-0.9,0.375,-2.3,-6.2,0.7931034482758621,0.6808510638297872,0.8333333333333334,0.39285714285714285,0.45454545454545453,0.4166666666666667,14.0,7.0,10.559007478551186,7.0,15.0,18.856200929805333,-2.0,63.0,18.0,11.0,5.0
201410190dal,1,1,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,0.75,8.1,0.1,0.6166666666666667,13.2,-1.5,-2.9,-4.1,0.5666666666666667,-4.6,-2.4,0.5909090909090909,0.5526315789473685,0.8333333333333334,0.45454545454545453,0.5,0.5,7.0,7.0,29.282143289875478,7.0,16.0,23.062611026960933,-1.0,0.0,68.0,68.0,0.0
201611200sfo,0,4,0.2,0.1111111111111111,1.0,1.0,0.7777777777777778,0.5,-18.0,8.2,0.37777777777777777,-9.6,0.9,20.9,2.7,0.7888888888888889,19.7,2.0,0.24,0.34146341463414637,0.1111111111111111,0.7407407407407407,0.7608695652173914,0.7777777777777778,11.0,7.0,10.452514362582807,7.0,16.0,50.921904250757386,-3.0,0.0,64.0,64.0,6.0
201711260nwe,1,0,0.6,0.7777777777777778,0.25,0.4,0.4444444444444444,0.75,19.4,18.2,0.62,28.9,6.9,-37.1,18.2,0.18,-18.5,0.2,0.8620689655172413,0.8085106382978723,0.8,0.5185185185185185,0.46511627906976744,0.4,12.0,7.0,36.012898860088676,7.0,13.0,18.46110581168535,0.0,0.0,47.0,47.0,17.0
201712240dal,0,4,0.42857142857142855,0.5714285714285714,0.75,0.5714285714285714,0.5714285714285714,0.0,10.0,7.3,0.5785714285714285,8.0,6.5,4.6,-3.6,0.4928571428571429,1.6,-2.9,0.6774193548387096,0.5319148936170213,0.5714285714285714,0.609375,0.61,0.5714285714285714,16.0,7.0,25.601553305619962,7.0,13.0,29.282143289875478,2.0,0.0,68.0,68.0,0.0
200810050car,1,4,1.0,0.75,0.0,0.0,0.25,0.5,6.7,1.1,0.575,8.2,1.1,-34.9,14.3,0.125,-29.5,-3.3,0.5,0.5,0.75,0.25,0.25,0.25,5.0,7.0,0.0,7.0,12.0,14.157081182069268,1.0,77.0,80.0,80.0,0.0
200810190kan,0,3,0.5,0.2,1.0,1.0,1.0,0.0,-46.4,16.1,0.1,-38.2,-3.2,18.7,-30.5,0.86,-3.4,-0.8,0.23809523809523808,0.23809523809523808,0.2,0.6818181818181818,0.6818181818181818,1.0,7.0,14.0,1.3728399996654206,14.0,12.0,1.7321695200070015,0.0,55.0,63.0,63.0,10.0
201011280nyg,1,1,0.6,0.6,0.5,0.5,0.6,0.5,21.8,-14.3,0.6900000000000001,10.2,-5.5,-8.4,19.5,0.43,4.1,5.1,0.5384615384615384,0.6046511627906976,0.6,0.5,0.42857142857142855,0.6,12.0,7.0,1.4240682962993834,7.0,13.0,12.931882187228787,0.0,43.0,43.0,43.0,6.0
201012260rai,0,0,0.7142857142857143,0.5,0.5,0.42857142857142855,0.5714285714285714,0.5,4.3,3.8,0.40714285714285714,-4.7,0.2,1.5,6.6,0.5571428571428572,15.2,-5.0,0.4,0.3695652173913043,0.5,0.7272727272727273,0.72,0.5714285714285714,16.0,7.0,0.0,7.0,16.0,36.092675893891716,-3.0,65.0,58.0,58.0,5.0
201110310kan,1,2,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,-8.4,2.7,0.5,-7.4,1.2,-3.2,12.6,0.48333333333333334,6.4,-3.0,0.5652173913043478,0.4358974358974359,0.5,0.5909090909090909,0.6666666666666666,0.6666666666666666,8.0,8.0,19.88160230461272,8.0,18.0,14.67862705226083,-1.0,31.0,63.0,63.0,0.0
201111060dal,1,3,0.6666666666666666,0.42857142857142855,0.25,0.25,0.2857142857142857,1.0,5.9,-2.1,0.6285714285714287,5.6,-1.8,-18.6,0.2,0.4428571428571429,-14.4,-4.1,0.391304347826087,0.5121951219512195,0.42857142857142855,0.4,0.36585365853658536,0.2857142857142857,9.0,7.0,23.062611026960933,7.0,10.0,29.282143289875478,2.0,0.0,68.0,68.0,0.0
201111240dal,1,2,0.8,0.6,0.25,0.2,0.3,0.5,12.3,-0.3,0.61,13.2,-1.7,1.3,3.1,0.54,3.1,0.0,0.46153846153846156,0.5454545454545454,0.6,0.38461538461538464,0.40476190476190477,0.3,12.0,4.0,21.145480348187885,4.0,16.0,18.170137748803675,-1.0,0.0,68.0,68.0,0.0
201210210tam,0,0,0.6666666666666666,0.4,0.0,0.0,0.2,0.5,-1.1,-13.1,0.54,-6.8,-5.7,-6.3,22.1,0.36,6.7,1.4,0.2857142857142857,0.43243243243243246,0.4,0.6521739130434783,0.65,0.2,7.0,7.0,0.0,14.0,12.0,0.7593801234121133,0.0,36.0,77.0,77.0,8.0
201311170chi,1,4,0.6,0.5555555555555556,0.25,0.2,0.4444444444444444,0.5,20.1,-3.1,0.7777777777777778,14.0,3.4,-6.4,-10.4,0.4666666666666667,-20.1,2.2,0.6,0.5609756097560976,0.5555555555555556,0.6206896551724138,0.6595744680851063,0.4444444444444444,11.0,7.0,0.0,7.0,13.0,11.293563359011173,-1.0,82.0,68.0,68.0,17.0
201612040sea,1,2,1.0,0.6818181818181818,0.25,0.2,0.36363636363636365,0.5,18.5,-15.1,0.7181818181818183,3.1,1.0,-2.2,-5.1,0.4727272727272727,-2.9,-4.9,0.6379310344827587,0.6770833333333334,0.6818181818181818,0.7,0.6145833333333334,0.36363636363636365,13.0,7.0,44.398319454567186,7.0,21.0,9.844402183093694,0.0,0.0,37.0,37.0,4.0
201710080htx,0,1,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3.3,-17.8,0.6,-1.8,0.6,22.4,-5.4,1.0,38.3,-0.4,0.5454545454545454,0.5384615384615384,0.5,0.7619047619047619,0.717948717948718,1.0,5.0,7.0,0.0,6.0,20.0,9.4099361077799,0.0,0.0,68.0,68.0,0.0
201712240was,1,2,0.5714285714285714,0.42857142857142855,0.25,0.14285714285714285,0.35714285714285715,0.5,-8.8,-5.2,0.4571428571428572,-1.5,-4.1,-29.1,-8.2,0.35714285714285715,-20.8,-8.9,0.48333333333333334,0.5,0.42857142857142855,0.4666666666666667,0.5918367346938775,0.35714285714285715,16.0,7.0,0.0,10.0,11.0,3.435383158146821,0.0,0.0,43.0,43.0,7.0
200711180dal,1,2,0.75,0.8888888888888888,0.5,0.5,0.5555555555555556,0.5,41.8,-12.8,0.8,28.3,0.5,2.9,-7.4,0.5111111111111111,-4.9,0.9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,11.0,7.0,24.18575175205434,7.0,16.0,20.94474926949473,-1.0,53.0,77.0,77.0,0.0
200711180sea,1,0,0.8,0.5555555555555556,0.75,0.6,0.4444444444444444,0.5,11.2,-5.5,0.5666666666666667,-1.1,7.7,-20.2,2.1,0.36666666666666664,-24.0,5.4,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,11.0,6.0,0.0,7.0,15.0,9.844402183093694,0.0,80.0,46.0,46.0,1.0
200811200pit,1,4,0.6,0.7,0.0,0.0,0.15,1.0,20.3,-24.9,0.67,-4.2,-0.4,-28.2,6.1,0.25,-18.9,-3.1,0.6296296296296297,0.6296296296296297,0.7,0.3269230769230769,0.3269230769230769,0.15,12.0,4.0,0.0,4.0,20.0,4.698780886336369,0.0,71.0,32.0,23.0,11.0
200812210det,0,0,0.0,0.0,0.25,0.14285714285714285,0.46153846153846156,0.5,-39.4,29.3,0.18571428571428572,-16.2,1.4,13.8,8.8,0.5857142857142856,19.8,-0.5,0.23333333333333334,0.23333333333333334,0.0,0.4666666666666667,0.4666666666666667,0.5,16.0,7.0,4.047168041934027,10.0,12.0,1.6907860477739551,1.0,0.0,68.0,68.0,0.0
200910110det,0,0,0.5,0.25,0.0,0.0,0.5,0.5,-32.7,26.2,0.225,-17.1,-5.3,13.6,14.5,0.575,26.1,-3.4,0.05,0.2222222222222222,0.25,0.7391304347826086,0.675,0.5,5.0,7.0,4.596032875165277,7.0,13.0,3.572668801022551,0.0,0.0,68.0,68.0,0.0
200910260was,0,0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.6,0.75,-8.6,-6.1,0.43333333333333335,-14.8,-0.1,33.6,-26.7,0.86,13.2,4.3,0.45454545454545453,0.48717948717948717,0.3333333333333333,0.6041666666666666,0.5625,0.6,7.0,8.0,0.0,8.0,21.0,32.49531124606435,3.0,47.0,57.0,57.0,0.0
201012120pit,1,0,0.6,0.75,0.0,0.16666666666666666,0.16666666666666666,0.6,33.1,-17.3,0.7333333333333334,11.8,3.4,-12.9,6.9,0.3666666666666667,-0.2,-3.6,0.6428571428571429,0.7021276595744681,0.75,0.41379310344827586,0.36666666666666664,0.16666666666666666,14.0,7.0,3.5886540143346273,7.0,13.0,4.698780886336369,0.0,89.0,37.0,37.0,8.0
201211040nyg,0,4,0.75,0.75,0.25,0.25,0.5714285714285714,0.5,32.4,-5.2,0.7625,22.0,4.7,4.0,4.5,0.5714285714285714,8.9,-0.7,0.6785714285714286,0.6590909090909091,0.75,0.6666666666666666,0.6976744186046512,0.5714285714285714,9.0,7.0,24.39065198101653,7.0,16.0,5.952784110827903,0.0,58.0,44.0,44.0,5.0
201510220sfo,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.19999999999999996,-30.2,19.1,0.21666666666666667,-13.0,-4.2,14.5,-1.1,0.5666666666666667,1.3,9.7,0.45454545454545453,0.5853658536585366,0.3333333333333333,0.64,0.7272727272727273,0.3333333333333333,7.0,4.0,0.0,4.0,17.0,10.198612425227267,0.0,40.0,75.0,75.0,8.0
200712020clt,1,1,0.8,0.8181818181818182,0.75,0.8,0.7272727272727273,1.0,30.6,-14.1,0.8181818181818182,25.2,-5.7,15.3,2.8,0.6727272727272727,12.5,4.4,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.7272727272727273,13.0,10.0,2.302500980394968,7.0,13.0,10.468593547716901,0.0,0.0,68.0,68.0,0.0
200811020kan,0,2,0.3333333333333333,0.14285714285714285,0.25,0.25,0.625,0.5,-53.1,23.3,0.1285714285714286,-25.7,-4.0,20.1,-26.6,0.6,-2.4,-3.9,0.21739130434782608,0.21739130434782608,0.14285714285714285,0.56,0.56,0.625,9.0,7.0,20.482991504938916,7.0,13.0,6.666421677646858,0.0,61.0,69.0,69.0,0.0
200911150rai,0,4,0.25,0.25,0.25,0.25,0.125,0.6,-51.9,12.8,0.1375,-37.4,-0.6,-34.5,14.9,0.2625,-21.2,2.1,0.2916666666666667,0.275,0.25,0.125,0.175,0.125,10.0,14.0,0.6891484959801428,7.0,15.0,41.23752844548277,-3.0,47.0,60.0,60.0,5.0
200912130rav,1,1,0.6666666666666666,0.5,0.0,0.0,0.16666666666666666,0.5,20.3,-7.1,0.6666666666666666,13.7,1.2,-45.5,17.8,0.19166666666666665,-25.0,-4.1,0.6129032258064516,0.5106382978723404,0.5,0.07142857142857142,0.20454545454545456,0.16666666666666666,14.0,6.0,12.5755303586966,7.0,13.0,7.8953424835152015,0.0,100.0,36.0,36.0,3.0
201011070atl,1,0,1.0,0.7142857142857143,1.0,1.0,0.7142857142857143,0.75,11.9,3.4,0.7000000000000001,15.1,0.5,-11.2,8.6,0.5571428571428572,-0.4,-2.0,0.6086956521739131,0.625,0.7142857142857143,0.34782608695652173,0.4358974358974359,0.7142857142857143,9.0,14.0,0.0,7.0,13.0,27.862453454424998,2.0,0.0,68.0,68.0,0.0
201310130dal,1,3,0.6666666666666666,0.4,0.5,0.5,0.25,0.5,2.1,10.7,0.5,15.3,0.2,-5.7,14.3,0.4,2.8,-9.0,0.47619047619047616,0.4864864864864865,0.4,0.5238095238095238,0.43243243243243246,0.25,6.0,7.0,0.0,14.0,21.0,2.4826329650519336,0.0,0.0,68.0,68.0,0.0
201410050nor,1,0,1.0,0.25,0.5,0.5,0.25,1.0,2.9,20.2,0.425,15.7,-0.5,-26.9,8.8,0.225,-30.8,-8.6,0.5909090909090909,0.5263157894736842,0.25,0.25,0.3333333333333333,0.25,5.0,7.0,7.548936712637094,7.0,13.0,14.542094717887098,-1.0,0.0,68.0,68.0,0.0
201510180pit,1,1,0.5,0.6,1.0,1.0,0.8,0.5,14.6,-0.2,0.6,20.7,-2.4,36.2,-22.2,0.9199999999999999,25.2,4.1,0.6363636363636364,0.5789473684210527,0.6,0.6818181818181818,0.6578947368421053,0.8,6.0,6.0,37.88678916540961,7.0,11.0,3.572668801022551,0.0,47.0,45.0,45.0,12.0
201610160sea,1,3,1.0,0.75,1.0,1.0,0.8,0.5,28.9,-29.5,1.0,-1.5,4.6,12.1,12.4,0.78,25.1,7.3,0.6363636363636364,0.6829268292682927,0.75,0.5714285714285714,0.4864864864864865,0.8,6.0,14.0,4.7255825105601925,7.0,16.0,19.008802257798884,-1.0,83.0,54.0,54.0,10.0
201711120clt,0,0,0.5,0.3333333333333333,0.75,0.8,0.75,0.0,-26.3,11.9,0.2222222222222222,-20.6,3.8,29.7,-14.3,0.825,16.5,-1.4,0.44,0.4634146341463415,0.3333333333333333,0.7037037037037037,0.6666666666666666,0.75,10.0,7.0,13.675520040183914,14.0,13.0,0.3924618430790479,0.0,0.0,68.0,68.0,0.0
201712100car,1,2,0.6,0.6666666666666666,1.0,0.8,0.8181818181818182,0.0,10.1,-8.7,0.5916666666666667,-2.3,4.3,22.9,-8.5,0.75,14.5,-0.6,0.5,0.6595744680851063,0.6666666666666666,0.6428571428571429,0.6444444444444445,0.8333333333333334,14.0,7.0,10.629567234318609,7.0,12.0,3.8409902443640758,0.0,0.0,41.0,41.0,5.0
200712160mia,1,3,0.0,0.0,0.25,0.16666666666666666,0.3076923076923077,0.5,-36.0,16.7,0.23076923076923078,-12.6,-2.5,-9.9,-10.2,0.4230769230769231,-16.5,-1.7,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,15.0,7.0,16.87850178942728,7.0,13.0,13.802124891917906,0.0,84.0,79.0,79.0,20.0
200811100crd,1,4,1.0,0.625,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,21.4,1.1,0.6625,22.6,-0.5,-16.0,1.2,0.425,-17.3,3.1,0.5416666666666666,0.5416666666666666,0.625,0.2916666666666667,0.2916666666666667,0.25,10.0,8.0,16.23414774585733,15.0,18.0,0.7611879495457781,0.0,0.0,68.0,68.0,0.0
200912270crd,1,1,0.5,0.6428571428571429,0.25,0.14285714285714285,0.07142857142857142,1.0,16.8,-0.1,0.6571428571428571,11.2,3.2,-39.0,19.7,0.19999999999999998,-23.2,0.9,0.6176470588235294,0.58,0.6428571428571429,0.1,0.13043478260869565,0.07142857142857142,16.0,7.0,30.517040145033732,7.0,15.0,22.6565774911062,-1.0,0.0,68.0,68.0,0.0
201110170nyj,1,2,1.0,0.4,0.0,0.0,0.0,0.25,19.0,-9.3,0.54,-3.7,13.8,-6.5,22.3,0.525,8.1,-2.6,0.625,0.6046511627906976,0.4,0.35,0.3888888888888889,0.0,6.0,8.0,2.2117485048383836,15.0,21.0,3.0425241580150026,0.0,37.0,62.0,62.0,12.0
201111060htx,1,3,0.75,0.625,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,21.9,-1.0,0.65,18.5,2.3,-10.5,0.8,0.4714285714285714,-9.2,-0.8,0.4583333333333333,0.5,0.625,0.34782608695652173,0.3333333333333333,0.42857142857142855,9.0,7.0,0.0,7.0,13.0,28.144782921715713,2.0,0.0,68.0,68.0,0.0
201211250nyg,1,3,0.6,0.6,0.75,0.6,0.7,0.33333333333333337,13.7,-3.2,0.5900000000000001,10.1,1.4,29.6,-11.7,0.79,18.3,1.1,0.6333333333333333,0.6304347826086957,0.6,0.8148148148148148,0.7659574468085106,0.7,12.0,14.0,1.0261685251899821,7.0,20.0,9.10013891456526,0.0,60.0,34.0,23.0,17.0
201212230rav,1,3,0.7142857142857143,0.6428571428571429,0.25,0.42857142857142855,0.5714285714285714,0.5,3.3,3.2,0.5714285714285714,1.9,10.5,10.5,-0.5,0.5857142857142856,10.6,2.3,0.6875,0.7,0.6428571428571429,0.6176470588235294,0.62,0.5714285714285714,16.0,7.0,0.0,7.0,16.0,9.537912180975457,0.0,33.0,51.0,51.0,7.0
